Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"RendererCrashHandlerHostLinux::~RendererCrashHandlerHostLinux",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"ResetShellLoginDialogForRequest",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ResourceRequestJob::CompleteRead",,,,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,11,3,7,0,0,0,5,4,5,7,1,0,6,3,3,3,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"ResourceRequestJob::DataAvailable",,,,1,16,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,1,16,2,11,3,0,0,8,3,8,10,1,0,9,3,3,3,1,1,,,,,0,,2,0,,0.19,,,,
Public Function,"ResourceRequestJob::Factory",,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,1,14,4,9,0,0,0,1,3,4,6,1,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Function,"ResourceRequestJob::Factory",,,,1,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,1,14,4,9,0,0,0,4,3,4,6,1,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Public Const Function,"ResourceRequestJob::GetMimeType",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ResourceRequestJob::GetResponseInfo",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,1,3,0,0,0,4,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ResourceRequestJob::ReadRawData",,,,1,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,1,13,2,9,2,0,0,8,2,8,9,0,0,9,2,2,2,1,1,,,,,0,,1,0,,0.15,,,,
Public Function,"ResourceRequestJob::ResourceRequestJob",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,12,11,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ResourceRequestJob::Start",,,,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,5,1,3,2,0,0,4,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.40,,,,
Public Function,"ResourceRequestJob::StartAsync",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,1,7,1,5,0,0,0,4,2,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"ResourceRequestJob::~ResourceRequestJob",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"Restore",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Class,"SQLitePersistentCookieStore",0,4,0,124,757,111,1,1,1,1,5,0,4,0,1,18,0,,0,0,,,,,11,1,1,0,0,11,11,0,0,1,1,9,,981,124,755,226,441,111,0,2,,,,417,112,1,304,,,,,,3,3,3,1,,1,,,18,0.15,16,16,16,9
Public Virtual Function,"SQLitePersistentCookieStore::AddCookie",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Class,"SQLitePersistentCookieStore::Backend",2,20,1,119,691,106,3,3,3,1,24,2,20,1,1,17,0,,0,0,,,,,29,21,21,0,0,29,29,0,0,20,0,9,,905,119,689,192,424,106,0,2,,,,388,100,1,287,,,,,,14,12,16,11,,1,,,87,0.15,92,90,105,54
Public Function,"SQLitePersistentCookieStore::Backend::AddCookie",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SQLitePersistentCookieStore::Backend::Backend",,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,15,14,0,0,0,0,16,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::BatchOperation",,,,3,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,32,3,24,5,17,5,0,0,12,3,10,12,2,0,10,3,3,3,1,1,,,,,0,,1,0,,0.21,,,,
Private Function,"SQLitePersistentCookieStore::Backend::ChainLoadCookies",,,,3,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,34,3,26,6,19,5,0,0,12,9,10,14,3,0,11,5,5,7,1,2,,,,,0,,2,0,,0.19,,,,
Public Function,"SQLitePersistentCookieStore::Backend::Close",,,,0,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,0,9,1,6,1,0,0,4,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.11,,,,
Private Function,"SQLitePersistentCookieStore::Backend::Commit",,,,10,76,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,88,10,76,12,60,2,0,0,36,13,46,59,5,0,54,14,12,15,6,11,,,,,5,,3,5,,0.03,,,,
Private Function,"SQLitePersistentCookieStore::Backend::CompleteLoadForKeyOnIOThread",,,,2,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,15,2,13,3,6,0,0,0,5,2,4,5,0,0,5,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::CompleteLoadOnIOThread",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,6,2,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"SQLitePersistentCookieStore::Backend::DeleteCookie",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::DeleteSessionCookiesOnShutdown",,,,6,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,40,6,34,4,25,0,0,0,18,21,18,26,2,0,24,9,9,9,7,5,,,,,5,,2,5,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::DeleteSessionCookiesOnStartup",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,1,3,0,0,0,4,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::EnsureDatabaseVersion",,,,8,90,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,106,8,88,3,77,8,0,2,22,36,39,50,2,0,48,12,12,16,11,12,,,,,12,,2,12,,0.09,,,,
Public Function,"SQLitePersistentCookieStore::Backend::Flush",,,,0,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,0,9,2,5,3,0,0,5,2,3,4,0,0,4,2,2,2,1,0,,,,,0,,1,0,,0.33,,,,
Private Function,"SQLitePersistentCookieStore::Backend::InitializeDatabase",,,,15,67,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,86,15,67,11,56,4,0,0,33,20,35,46,7,0,39,12,12,15,6,5,,,,,5,,2,5,,0.06,,,,
Private Function,"SQLitePersistentCookieStore::Backend::InternalBackgroundClose",,,,2,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,2,10,1,7,1,0,0,8,2,5,6,0,0,6,2,2,4,1,0,,,,,0,,1,0,,0.10,,,,
Private Function,"SQLitePersistentCookieStore::Backend::KillDatabase",,,,1,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,1,10,2,7,2,0,0,8,2,6,7,1,0,6,2,2,2,1,0,,,,,0,,1,0,,0.20,,,,
Private Class,"SQLitePersistentCookieStore::Backend::KillDatabaseErrorDelegate",1,5,0,10,30,6,1,1,1,1,6,1,5,0,1,2,0,,0,0,,,,,4,2,2,0,0,4,4,0,0,1,0,3,,46,10,30,17,6,6,0,0,,,,14,8,0,6,,,,,,2,2,3,1,,1,,,50,0.20,4,4,5,3
Private Class,"SQLitePersistentCookieStore::Backend::KillDatabaseErrorDelegate::HistogramUniquifier",0,1,0,0,4,0,1,1,1,1,1,0,1,0,0,0,0,,1,0,,,,,0,0,0,0,0,1,1,0,0,0,0,1,,4,0,4,2,1,0,0,0,,,,2,1,0,1,,,,,,1,1,1,1,,0,,,0,0.00,1,1,1,1
Public Static Function,"SQLitePersistentCookieStore::Backend::KillDatabaseErrorDelegate::HistogramUniquifier::name",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SQLitePersistentCookieStore::Backend::KillDatabaseErrorDelegate::KillDatabaseErrorDelegate",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,4,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::Backend::KillDatabaseErrorDelegate::OnError",,,,3,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,3,9,2,5,2,0,0,5,2,4,5,0,0,5,2,2,3,1,0,,,,,0,,1,0,,0.22,,,,
Public Virtual Function,"SQLitePersistentCookieStore::Backend::KillDatabaseErrorDelegate::~KillDatabaseErrorDelegate",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SQLitePersistentCookieStore::Backend::Load",,,,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,8,2,5,1,0,0,5,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.13,,,,
Private Function,"SQLitePersistentCookieStore::Backend::LoadAndNotifyOnDBThread",,,,2,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,2,18,3,13,0,0,0,12,2,5,6,1,0,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::LoadCookiesForDomains",,,,2,54,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,57,2,54,5,43,12,0,0,31,8,22,26,3,1,22,5,5,5,1,2,,,,,0,,2,0,,0.22,,,,
Public Function,"SQLitePersistentCookieStore::Backend::LoadCookiesForKey",,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,1,17,3,11,0,0,0,7,2,5,6,0,0,6,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::LoadKeyAndNotifyOnDBThread",,,,3,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,3,28,8,19,0,0,0,15,3,9,11,3,0,8,3,3,3,1,1,,,,,0,,2,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::Notify",,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,2,11,4,4,0,0,0,5,1,5,5,1,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Class,"SQLitePersistentCookieStore::Backend::PendingOperation",0,1,0,3,15,0,1,1,1,1,1,0,1,0,0,1,0,,0,0,,,,,3,2,2,0,0,3,3,2,0,0,0,3,,18,3,15,12,2,0,0,0,,,,8,6,0,2,,,,,,1,1,1,1,,0,,,33,0.00,3,3,3,3
Public Function,"SQLitePersistentCookieStore::Backend::PendingOperation::PendingOperation",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,2,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"SQLitePersistentCookieStore::Backend::PendingOperation::cc",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"SQLitePersistentCookieStore::Backend::PendingOperation::op",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::ReportMetrics",,,,3,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,21,3,18,1,14,0,0,0,8,1,5,5,0,0,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::ReportMetricsOnDBThread",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,1,5,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::ScheduleKillDatabase",,,,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,2,6,1,4,2,0,0,6,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Public Function,"SQLitePersistentCookieStore::Backend::SetForceKeepSessionState",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SQLitePersistentCookieStore::Backend::UpdateCookieAccessTime",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::~Backend",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,0,0,4,1,2,2,0,0,2,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::DeleteCookie",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::Flush",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,0,0,5,3,2,4,0,0,4,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::Load",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::LoadCookiesForKey",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SQLitePersistentCookieStore::SQLitePersistentCookieStore",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,6,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::SetForceKeepSessionState",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::UpdateCookieAccessTime",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Protected Virtual Function,"SQLitePersistentCookieStore::~SQLitePersistentCookieStore",,,,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,6,1,3,2,0,0,4,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.33,,,,
Function,"SaveWindowPlacement",,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,2,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Function,"SetAlwaysOnTop",,,,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,4,1,2,2,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.50,,,,
Function,"SetCrashDumpPath",,,,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,8,2,5,1,0,0,3,2,5,6,1,0,5,2,2,2,1,1,,,,,0,,1,0,,0.13,,,,
Function,"SetCrashDumpPath",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,0,0,3,2,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"SetFileDescriptorLimit",,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,15,3,9,0,0,0,4,5,6,9,2,0,7,4,4,5,1,1,,,,,0,,2,0,,0.00,,,,
Function,"SetFullscreen",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,1,7,0,0,0,3,3,4,6,0,0,6,3,3,3,1,1,,,,,0,,2,0,,0.00,,,,
Function,"SetInitialFocus",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetKiosk",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetMaximumSize",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetMenu",,,,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,2,6,1,4,2,0,0,4,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Function,"SetMinimumSize",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetPosition",,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,16,6,11,0,0,0,9,4,9,12,5,0,7,6,6,6,1,1,,,,,0,,2,0,,0.00,,,,
Function,"SetPosition",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,0,0,4,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetResizable",,,,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,1,9,2,7,1,0,0,3,2,5,6,1,0,5,2,2,2,1,1,,,,,0,,1,0,,0.11,,,,
Function,"SetShowInTaskbar",,,,4,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,32,4,27,3,21,1,0,0,12,12,12,17,1,0,16,6,6,7,4,4,,,,,3,,1,3,,0.04,,,,
Function,"SetSize",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetTitle",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetToolbarButtonEnabled",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"SetToolbarIsLoading",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"SetToolbarUrlEntry",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::ActivateContents",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::AddMessageToConsole",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,5,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::Call",,,,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,18,5,11,0,0,0,7,4,10,13,3,0,10,4,4,4,1,3,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::CloseContents",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::CloseDevTools",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,1,5,0,0,0,3,2,4,5,0,0,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::Create",,,,6,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,6,24,9,17,0,0,0,1,8,15,18,4,0,14,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::Create",,,,4,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,26,4,21,9,15,1,0,0,13,2,13,14,4,0,10,2,2,2,1,0,,,,,0,,1,0,,0.05,,,,
Public Function,"Shell::Create",,,,6,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,30,6,24,9,17,0,0,0,18,8,15,18,4,0,14,4,4,4,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::DeactivateContents",,,,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,11,2,7,1,0,0,5,4,6,9,1,0,8,4,4,4,4,3,,,,,3,,2,3,,0.09,,,,
Public Function,"Shell::DidNavigateMainFramePostCommit",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,4,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::EnumerateDirectory",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::FromRenderViewHost",,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,16,5,12,0,0,0,6,7,9,13,4,0,9,5,5,6,5,7,,,,,7,,3,7,,0.00,,,,
Public Function,"Shell::GetJavaScriptDialogManager",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,1,3,0,0,0,4,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::GetPackage",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,3,3,0,0,0,5,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::GoBackOrForward",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,4,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::HandleKeyboardEvent",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Shell::IsPopupOrPanel",,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Public Function,"Shell::LoadURL",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,1,7,0,0,0,7,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::LoadingStateChanged",,,,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,3,15,3,13,0,0,0,10,2,8,9,2,0,7,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::MoveContents",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
