Kind,Name,AltAvgLineBlank,AltAvgLineCode,AltAvgLineComment,AltCountLineBlank,AltCountLineCode,AltCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Public Function,"SQLitePersistentCookieStore::Backend::LoadCookiesForKey",,,,1,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,1,17,3,11,0,0,0,7,2,5,6,0,0,6,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::LoadKeyAndNotifyOnDBThread",,,,3,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,31,3,28,8,19,0,0,0,15,3,9,11,3,0,8,3,3,3,1,1,,,,,0,,2,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::Notify",,,,2,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,2,11,4,4,0,0,0,5,1,5,5,1,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Class,"SQLitePersistentCookieStore::Backend::PendingOperation",0,1,0,3,15,0,1,1,1,1,1,0,1,0,0,1,0,,0,0,,,,,3,2,2,0,0,3,3,2,0,0,0,3,,18,3,15,12,2,0,0,0,,,,8,6,0,2,,,,,,1,1,1,1,,0,,,33,0.00,3,3,3,3
Public Function,"SQLitePersistentCookieStore::Backend::PendingOperation::PendingOperation",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,2,2,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"SQLitePersistentCookieStore::Backend::PendingOperation::cc",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"SQLitePersistentCookieStore::Backend::PendingOperation::op",,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::ReportMetrics",,,,3,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,21,3,18,1,14,0,0,0,8,1,5,5,0,0,5,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::ReportMetricsOnDBThread",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,1,5,0,0,0,3,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::ScheduleKillDatabase",,,,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,2,6,1,4,2,0,0,6,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Public Function,"SQLitePersistentCookieStore::Backend::SetForceKeepSessionState",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SQLitePersistentCookieStore::Backend::UpdateCookieAccessTime",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Private Function,"SQLitePersistentCookieStore::Backend::~Backend",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,1,2,0,0,0,4,1,2,2,0,0,2,1,1,2,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::DeleteCookie",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::Flush",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,0,0,5,3,2,4,0,0,4,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::Load",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::LoadCookiesForKey",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"SQLitePersistentCookieStore::SQLitePersistentCookieStore",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,7,6,0,0,0,0,3,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::SetForceKeepSessionState",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Virtual Function,"SQLitePersistentCookieStore::UpdateCookieAccessTime",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,0,0,2,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Protected Virtual Function,"SQLitePersistentCookieStore::~SQLitePersistentCookieStore",,,,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,6,1,3,2,0,0,4,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.33,,,,
Function,"SaveWindowPlacement",,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,2,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Function,"ServiceExceptionFilter",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetActiveURL",,,,5,24,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,31,5,24,11,19,2,0,0,5,5,15,18,6,1,11,4,4,5,1,1,,,,,0,,1,0,,0.08,,,,
Function,"SetAlwaysOnTop",,,,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,4,1,2,2,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.50,,,,
Function,"SetBreakpadDumpPath",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,2,5,0,0,0,7,2,3,4,1,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"SetClientId",,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,2,10,2,7,0,0,0,1,3,3,5,0,0,5,3,3,3,3,2,,,,,2,,1,2,,0.00,,,,
Function,"SetClientIdFromCommandLine",,,,0,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,11,4,8,1,0,0,5,2,5,6,2,0,4,2,2,2,1,1,,,,,0,,1,0,,0.09,,,,
Function,"SetCommandLine2",,,,4,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,4,16,4,12,5,0,0,3,4,9,12,2,1,9,4,4,5,4,2,,,,,2,,2,2,,0.31,,,,
Function,"SetCrashDumpPath",,,,0,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,8,2,5,1,0,0,3,2,5,6,1,0,5,2,2,2,1,1,,,,,0,,1,0,,0.13,,,,
Function,"SetCrashDumpPath",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0,6,1,4,0,0,0,3,2,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"SetCrashKeyValue",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetCrashKeyValue",,,,3,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,29,3,19,8,10,7,0,0,12,3,10,12,4,0,8,3,3,3,3,3,,,,,3,,2,3,,0.37,,,,
Function,"SetCrashKeyValuePair",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetExtensionID",,,,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,12,2,10,2,7,0,0,0,2,2,4,5,0,0,5,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"SetFileDescriptorLimit",,,,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,0,15,3,9,0,0,0,4,5,6,9,2,0,7,4,4,5,1,1,,,,,0,,2,0,,0.00,,,,
Function,"SetFullscreen",,,,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,0,10,1,7,0,0,0,3,3,4,6,0,0,6,3,3,3,1,1,,,,,0,,2,0,,0.00,,,,
Function,"SetGpuInfo",,,,2,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,21,2,19,12,13,0,0,0,2,3,5,7,2,0,5,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Function,"SetInitialFocus",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Static Function,"SetIntegerValue",,,,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,1,7,1,5,0,0,0,3,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Function,"SetKiosk",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetMaximumSize",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetMenu",,,,2,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,2,6,1,4,2,0,0,4,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Function,"SetMinimumSize",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,1,2,0,0,0,2,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetNumberOfExtensions",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetNumberOfViews",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetPluginPath",,,,6,18,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,27,6,18,6,14,4,0,0,9,3,11,13,4,0,9,3,3,3,1,1,,,,,0,,1,0,,0.22,,,,
Function,"SetPosition",,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,16,6,11,0,0,0,9,4,9,12,5,0,7,6,6,6,1,1,,,,,0,,2,0,,0.00,,,,
Function,"SetPosition",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,2,0,0,0,4,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetPrinterInfo",,,,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,14,0,14,4,9,0,0,0,6,3,8,10,2,0,8,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Function,"SetProcessStartTime",,,,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,7,2,4,1,0,0,3,2,3,4,1,0,3,2,2,2,1,1,,,,,0,,1,0,,0.14,,,,
Function,"SetResizable",,,,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,1,9,2,7,1,0,0,3,2,5,6,1,0,5,2,2,2,1,1,,,,,0,,1,0,,0.11,,,,
Function,"SetSize",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetTitle",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Function,"SetToolbarButtonEnabled",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,0,5,2,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"SetToolbarIsLoading",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Function,"SetToolbarUrlEntry",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,1,2,1,2,0,0,2,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::ActivateContents",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::AddMessageToConsole",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,5,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::Call",,,,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,0,18,5,11,0,0,0,7,4,10,13,3,0,10,4,4,4,1,3,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::CloseContents",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::CloseDevTools",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,1,4,0,0,0,3,2,3,4,0,0,4,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::Create",,,,3,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,19,3,16,7,10,0,0,0,13,1,10,10,2,0,8,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::Create",,,,3,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22,3,18,8,12,1,0,0,11,2,10,11,3,0,8,2,2,2,1,0,,,,,0,,1,0,,0.06,,,,
Public Function,"Shell::Create",,,,3,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,3,16,7,10,0,0,0,1,1,10,10,2,0,8,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::DeactivateContents",,,,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,11,2,7,1,0,0,5,4,6,9,1,0,8,4,4,4,4,3,,,,,3,,2,3,,0.09,,,,
Public Function,"Shell::DidNavigateMainFramePostCommit",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,4,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::EnumerateDirectory",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::FromRenderViewHost",,,,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,16,5,12,0,0,0,6,7,9,13,4,0,9,5,5,6,5,7,,,,,7,,3,7,,0.00,,,,
Public Function,"Shell::GetJavaScriptDialogManager",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,5,1,3,0,0,0,4,2,2,3,0,0,3,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::GetPackage",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,0,5,3,3,0,0,0,5,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::GoBackOrForward",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,4,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::HandleKeyboardEvent",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Const Function,"Shell::IsPopupOrPanel",,,,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,3,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Public Function,"Shell::LoadURL",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,9,1,7,0,0,0,7,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::LoadingStateChanged",,,,3,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,18,3,15,3,13,0,0,0,10,2,8,9,2,0,7,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::MoveContents",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::Observe",,,,1,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,1,17,6,11,0,2,2,10,4,5,8,2,0,6,4,4,4,1,1,,,,,0,,2,0,,0.00,,,,
Public Function,"Shell::OnMessageReceived",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,9,2,7,0,0,0,5,1,2,2,1,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::OpenColorChooser",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::OpenURLFromTab",,,,0,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,8,0,7,2,4,1,0,0,4,1,3,3,0,0,3,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
Public Function,"Shell::OverrideDOMStorageOrigin",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,1,3,0,0,0,2,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::PrintCriticalError",,,,4,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,29,4,24,8,14,1,0,0,10,2,12,13,4,0,9,2,2,2,1,1,,,,,0,,1,0,,0.04,,,,
Public Function,"Shell::Reload",,,,2,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,25,2,21,3,18,2,0,0,9,5,12,17,1,0,16,5,2,5,1,6,,,,,0,,1,0,,0.10,,,,
Public Function,"Shell::ReloadOrStop",,,,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,6,1,4,0,0,0,3,2,2,3,0,0,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::RequestMediaAccessPermission",,,,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,4,4,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::RequestToLockMouse",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,3,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::RunFileChooser",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::SendEvent",,,,4,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,4,11,2,8,0,0,0,8,3,5,7,1,0,6,3,3,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::Shell",,,,5,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,34,5,21,8,12,5,1,2,15,1,10,10,0,0,10,1,1,1,1,0,,,,,0,,0,0,,0.24,,,,
Public Function,"Shell::ShouldCloseWindow",,,,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,6,1,4,0,0,0,3,2,3,4,0,0,4,2,2,3,1,1,,,,,0,,1,0,,0.00,,,,
Public Function,"Shell::ShowDevTools",,,,11,46,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,66,11,46,17,40,10,0,0,40,9,32,36,11,0,25,6,6,6,3,2,,,,,2,,1,2,,0.22,,,,
Public Function,"Shell::Stop",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,0,0,3,1,2,2,0,0,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::UpdateDraggableRegions",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"Shell::WebContentsCreated",,,,2,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,27,2,21,5,15,4,0,0,11,16,10,14,0,0,14,5,5,5,1,0,,,,,0,,1,0,,0.19,,,,
Public Function,"Shell::~Shell",,,,4,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,21,4,16,2,11,1,0,0,12,16,8,13,1,0,12,6,6,8,3,2,,,,,2,,3,2,,0.06,,,,
Public Function,"ShellAccessTokenStore::GetRequestContextOnUIThread",,,,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellAccessTokenStore::LoadAccessTokens",,,,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,0,12,2,9,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellAccessTokenStore::RespondOnOriginatingThread",,,,0,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,6,3,2,2,0,0,3,1,3,3,1,0,2,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Public Function,"ShellAccessTokenStore::SaveAccessToken",,,,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellAccessTokenStore::ShellAccessTokenStore",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellAccessTokenStore::ShellAccessTokenStore",,,,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,0,5,4,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellAccessTokenStore::~ShellAccessTokenStore",,,,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellBrowserContext::CreateRequestContext",,,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,13,2,10,0,0,0,1,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellBrowserContext::CreateRequestContext",,,,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,13,2,10,0,0,0,8,1,4,4,0,0,4,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellBrowserContext::CreateRequestContextForStoragePartition",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,7,5,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellBrowserContext::CreateRequestContextForStoragePartition",,,,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,7,5,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Function,"ShellBrowserContext::GetDownloadManagerDelegate",,,,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,2,8,2,5,0,0,0,5,2,4,5,1,0,4,2,2,2,1,0,,,,,0,,1,0,,0.00,,,,
